patent_id,organization,city,country,normalized_company_name
10762900,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10572602,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10719625,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10872648,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10713212,MICROSOFT TECHNOLOGY LICENSING LLC,REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10642512,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10833700,"""MICRON TECHNOLOGY, INC""",BOISE,US,"""MICRON TECHNOLOGY,."""
10832760,"""MICRON TECHNOLOGY, P.C.""",BOISE,US,"""MICRON TECHNOLOGY, P.C."""
10546998,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10832792,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10678314,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10706852,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10748613,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10747950,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10797053,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10761769,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10841731,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10587564,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10649531,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10861573,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10795974,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10685684,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10853582,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10623398,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10564793,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10872654,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10691681,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10832250,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10623004,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10715338,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10853042,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10732759,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10616030,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10552405,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10672456,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10692093,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10852816,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10536551,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10663567,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10565559,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10715523,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10546862,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10678047,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10708594,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10649212,MICROSOFT TECHNOLOGY LICENSING LLC,REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10581848,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10645139,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10665307,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10824319,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10796086,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10860384,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10776289,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10678441,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10803957,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10763155,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10847207,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10854268,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10838637,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10860469,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10860417,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10663513,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10673920,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10863388,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10847533,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10586383,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10785067,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10726637,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10606775,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10700279,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10602340,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10572442,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10580935,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10861567,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10740263,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10877541,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10535710,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10642593,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10838886,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10795667,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10679991,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10855654,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10763263,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10686886,"""MIROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MIROSOFT TECHNOLOGY LICENSING,"""
10831265,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10635489,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10848614,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10764585,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10528494,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10880361,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10540665,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10825491,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10818343,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10680036,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10566063,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10691592,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10648829,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10601471,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10846248,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10594784,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10721594,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10573357,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10592427,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10840724,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10769142,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10586795,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10559466,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10831377,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10637813,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10698792,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10606619,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10539973,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10679610,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10535388,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10645053,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10658336,MICRON TECHNOLOGY INC.,BOISE,US,"""MICRON TECHNOLOGY,."""
10674295,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10585625,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10769007,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10678890,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10616332,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10652037,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10846335,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10692200,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10748615,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10748074,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10529402,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10672835,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10839876,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10594836,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10804273,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10872678,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10872167,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10748043,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10656191,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10552236,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10560263,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10769812,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10629261,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10691521,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10846917,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10593637,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10671157,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10825816,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10635459,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10616999,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10789998,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10739979,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10847482,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10546641,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10540104,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10663311,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10714456,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10545965,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10527449,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10789044,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10635682,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10543579,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10776933,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10565110,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10579237,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10740924,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10757171,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10644972,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10796745,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10839080,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10528232,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10635512,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10763013,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10732892,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10728316,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10699374,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10528581,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10877908,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10762429,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10614875,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10810056,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10762140,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10817167,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10734049,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10535181,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10741468,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10586211,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10686596,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10817490,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10789760,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10818323,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10777728,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10727840,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10678571,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10873583,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10558641,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10599461,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10579912,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10638397,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10771473,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10699074,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10546040,MICROSOFT TECHNOLOGY LICENSING LLC,REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10546524,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10795897,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10734491,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10783948,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10607996,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10811340,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10607062,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10642045,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10818092,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10812284,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10784966,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10551616,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10691622,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10707914,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10635667,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10552194,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10671801,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10698267,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10529146,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10725838,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10817724,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10872006,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10545685,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10607689,"""MICRON TECHNOLOGY, INC.""",BOISE,US,"""MICRON TECHNOLOGY,."""
10552431,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10862840,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10853215,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10650811,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
10637966,"""MICROSOFT TECHNOLOGY LICENSING, LLC""",REDMOND,US,"""MICROSOFT TECHNOLOGY LICENSING,"""
